Plot,Date,Observers,Transect,Meter,Species,Cover
FC795360,6/6/2015,SF,W,4,AREKIN,0
FC795360,6/6/2015,SF,W,7,POASEC,1
FC795360,6/6/2015,SF,W,7,STEACA,16
FC795360,6/6/2015,SF,W,7,PHLHOO,0
FC795360,6/6/2015,SF,W,7,CRYFLA,0
FC795360,6/6/2015,SF,W,7,AREKIN,0
FC795360,6/6/2015,SF,W,8,POASEC,1
FC795360,6/6/2015,SF,W,8,STEACA,7
FC795360,6/6/2015,SF,W,8,PHLHOO,0
FC795360,6/6/2015,SF,W,8,CRYFLA,0
FC795360,6/6/2015,SF,W,8,AREKIN,1
FC795360,6/6/2015,SF,W,10,POASEC,5
FC795360,6/6/2015,SF,W,10,STEACA,6
FC795360,6/6/2015,SF,W,10,PHLHOO,0
FC795360,6/6/2015,SF,W,10,CRYFLA,0
FC795360,6/6/2015,SF,W,10,AREKIN,1
FC795,6/5/2015,SF,N,2,POASEC,1
FC795,6/5/2015,SF,N,2,STEACA,0
FC795,6/5/2015,SF,N,2,CRYFLA,0
FC795,6/5/2015,SF,N,3,POASEC,0
FC795,6/5/2015,SF,N,3,STEACA,4
FC795,6/5/2015,SF,N,3,CRYFLA,0
FC795,6/5/2015,SF,N,9,POASEC,1
FC795,6/5/2015,SF,N,9,STEACA,10
FC795,6/5/2015,SF,N,9,CRYFLA,0
FC795,6/5/2015,SF,N,12,POASEC,1
FC795,6/5/2015,SF,N,12,STEACA,1
FC795,6/5/2015,SF,N,12,CRYFLA,1
FC795,6/5/2015,SF,N,15,POASEC,1
FC795,6/5/2015,SF,N,15,STEACA,0
FC795,6/5/2015,SF,N,15,CRYFLA,0
FC795,6/5/2015,SF,E,2,POASEC,3
FC795,6/5/2015,SF,E,2,STEACA,5
FC795,6/5/2015,SF,E,2,ARTARB,7
FC795,6/5/2015,SF,E,2,ARASPA,0
FC795,6/5/2015,SF,E,2,CRYFLA,0
FC795,6/5/2015,SF,E,6,POASEC,1
FC795,6/5/2015,SF,E,6,STEACA,4
FC795,6/5/2015,SF,E,6,ARTARB,0
FC795,6/5/2015,SF,E,6,ARASPA,1
FC795,6/5/2015,SF,E,6,CRYFLA,2
FC795,6/5/2015,SF,E,8,POASEC,1
FC795,6/5/2015,SF,E,8,STEACA,6
FC795,6/5/2015,SF,E,8,ARTARB,0
FC795,6/5/2015,SF,E,8,ARASPA,1
FC795,6/5/2015,SF,E,8,CRYFLA,0
FC795,6/5/2015,SF,E,15,POASEC,7
FC795,6/5/2015,SF,E,15,STEACA,0
FC795,6/5/2015,SF,E,15,ARTARB,0
FC795,6/5/2015,SF,E,15,ARASPA,0
FC795,6/5/2015,SF,E,15,CRYFLA,0
FC795,6/5/2015,SF,E,16,POASEC,6
FC795,6/5/2015,SF,E,16,STEACA,4
FC795,6/5/2015,SF,E,16,ARTARB,0
FC795,6/5/2015,SF,E,16,ARASPA,1
FC795,6/5/2015,SF,E,16,CRYFLA,0
FC795,6/5/2015,SF,S,3,ARTARB,9
FC795,6/5/2015,SF,S,3,STEACA,2
FC795,6/5/2015,SF,S,3,AREKIN,1
FC795,6/5/2015,SF,S,3,ANTDIM,0
FC795,6/5/2015,SF,S,5,ARTARB,1
FC795,6/5/2015,SF,S,5,STEACA,6
FC795,6/5/2015,SF,S,5,AREKIN,1
FC795,6/5/2015,SF,S,5,ANTDIM,1
FC795,6/5/2015,SF,S,7,ARTARB,0
FC795,6/5/2015,SF,S,7,STEACA,2
FC795,6/5/2015,SF,S,7,AREKIN,0
FC795,6/5/2015,SF,S,7,ANTDIM,0
FC795,6/5/2015,SF,S,10,ARTARB,4
FC795,6/5/2015,SF,S,10,STEACA,0
FC795,6/5/2015,SF,S,10,AREKIN,0
FC795,6/5/2015,SF,S,10,ANTDIM,0
FC795,6/5/2015,SF,S,11,ARTARB,25
FC795,6/5/2015,SF,S,11,STEACA,2
FC795,6/5/2015,SF,S,11,AREKIN,0
FC795,6/5/2015,SF,S,11,ANTDIM,0
FC795,6/5/2015,SF,W,3,AREKIN,4
FC795,6/5/2015,SF,W,3,ARTARB,7
FC795,6/5/2015,SF,W,3,POASEC,1
FC795,6/5/2015,SF,W,3,PHLHOO,0
FC795,6/5/2015,SF,W,3,ANTDIM,0
FC795,6/5/2015,SF,W,3,ERIMIC,0
FC795,6/5/2015,SF,W,7,AREKIN,2
FC795,6/5/2015,SF,W,7,ARTARB,15
FC795,6/5/2015,SF,W,7,POASEC,1
FC795,6/5/2015,SF,W,7,PHLHOO,1
FC795,6/5/2015,SF,W,7,ANTDIM,1
FC795,6/5/2015,SF,W,7,ERIMIC,0
FC795,6/5/2015,SF,W,8,AREKIN,4
FC795,6/5/2015,SF,W,8,ARTARB,30
FC795,6/5/2015,SF,W,8,POASEC,1
FC795,6/5/2015,SF,W,8,PHLHOO,0
FC795,6/5/2015,SF,W,8,ANTDIM,0
FC795,6/5/2015,SF,W,8,ERIMIC,2
FC795,6/5/2015,SF,W,10,AREKIN,4
FC795,6/5/2015,SF,W,10,ARTARB,2
FC795,6/5/2015,SF,W,10,POASEC,3
FC795,6/5/2015,SF,W,10,PHLHOO,1
FC795,6/5/2015,SF,W,10,ANTDIM,0
FC795,6/5/2015,SF,W,10,ERIMIC,0
FC795,6/5/2015,SF,W,11,AREKIN,2
FC795,6/5/2015,SF,W,11,ARTARB,8
FC795,6/5/2015,SF,W,11,POASEC,0
FC795,6/5/2015,SF,W,11,PHLHOO,0
FC795,6/5/2015,SF,W,11,ANTDIM,1
FC795,6/5/2015,SF,W,11,ERIMIC,0
FC791120,6/4/2015,SF,N,1,ARTARB,6
FC791120,6/4/2015,SF,N,1,POASEC,0
FC791120,6/4/2015,SF,N,2,ARTARB,5
FC791120,6/4/2015,SF,N,2,POASEC,0
FC791120,6/4/2015,SF,N,9,ARTARB,15
FC791120,6/4/2015,SF,N,9,POASEC,0
FC791120,6/4/2015,SF,N,10,ARTARB,0
FC791120,6/4/2015,SF,N,10,POASEC,1
FC791120,6/4/2015,SF,N,12,ARTARB,0
FC791120,6/4/2015,SF,N,12,POASEC,0
FC791120,6/4/2015,SF,E,1,POASEC,1
FC791120,6/4/2015,SF,E,1,ERICAE,1
FC791120,6/4/2015,SF,E,1,ARTARB,0
FC791120,6/4/2015,SF,E,5,POASEC,0
FC791120,6/4/2015,SF,E,5,ERICAE,0
FC791120,6/4/2015,SF,E,5,ARTARB,4
FC791120,6/4/2015,SF,E,8,POASEC,0
FC791120,6/4/2015,SF,E,8,ERICAE,0
FC791120,6/4/2015,SF,E,8,ARTARB,3
FC791120,6/4/2015,SF,E,14,POASEC,2
FC791120,6/4/2015,SF,E,14,ERICAE,0
FC791120,6/4/2015,SF,E,14,ARTARB,3
FC791120,6/4/2015,SF,E,16,POASEC,2
FC791120,6/4/2015,SF,E,16,ERICAE,0
FC791120,6/4/2015,SF,E,16,ARTARB,1
FC791120,6/4/2015,SF,S,5,ELYELY,1
FC791120,6/4/2015,SF,S,5,ARTARB,8
FC791120,6/4/2015,SF,S,5,POASEC,1
FC791120,6/4/2015,SF,S,5,OPUPOL,0
FC791120,6/4/2015,SF,S,5,ERICAE,0
FC791120,6/4/2015,SF,S,7,ELYELY,1
FC791120,6/4/2015,SF,S,7,ARTARB,1
FC791120,6/4/2015,SF,S,7,POASEC,0
FC791120,6/4/2015,SF,S,7,OPUPOL,0
FC791120,6/4/2015,SF,S,7,ERICAE,0
FC791120,6/4/2015,SF,S,10,ELYELY,0
FC791120,6/4/2015,SF,S,10,ARTARB,0
FC791120,6/4/2015,SF,S,10,POASEC,1
FC791120,6/4/2015,SF,S,10,OPUPOL,20
FC791120,6/4/2015,SF,S,10,ERICAE,2
FC791120,6/4/2015,SF,S,14,ELYELY,0
FC791120,6/4/2015,SF,S,14,ARTARB,0
FC791120,6/4/2015,SF,S,14,POASEC,2
FC791120,6/4/2015,SF,S,14,OPUPOL,0
FC791120,6/4/2015,SF,S,14,ERICAE,0
FC791120,6/4/2015,SF,S,16,ELYELY,0
FC791120,6/4/2015,SF,S,16,ARTARB,0
FC791120,6/4/2015,SF,S,16,POASEC,1
FC791120,6/4/2015,SF,S,16,OPUPOL,0
FC791120,6/4/2015,SF,S,16,ERICAE,0
FC791120,6/4/2015,SF,W,1,POASEC,2
FC791120,6/4/2015,SF,W,1,ERICAE,4
FC791120,6/4/2015,SF,W,1,ARTARB,0
FC791120,6/4/2015,SF,W,1,ELYELY,0
FC791120,6/4/2015,SF,W,2,POASEC,0
FC791120,6/4/2015,SF,W,2,ERICAE,0
FC791120,6/4/2015,SF,W,2,ARTARB,0
FC791120,6/4/2015,SF,W,2,ELYELY,0
FC791120,6/4/2015,SF,W,4,POASEC,2
FC791120,6/4/2015,SF,W,4,ERICAE,0
FC791120,6/4/2015,SF,W,4,ARTARB,3
FC791120,6/4/2015,SF,W,4,ELYELY,1
FC791120,6/4/2015,SF,W,7,POASEC,3
FC791120,6/4/2015,SF,W,7,ERICAE,0
FC791120,6/4/2015,SF,W,7,ARTARB,1
FC791120,6/4/2015,SF,W,7,ELYELY,1
FC791120,6/4/2015,SF,W,9,POASEC,4
FC791120,6/4/2015,SF,W,9,ERICAE,0
FC791120,6/4/2015,SF,W,9,ARTARB,30
FC791120,6/4/2015,SF,W,9,ELYELY,0
FC791240,6/3/2015,SF,N,1,BROTEC,2
FC791240,6/3/2015,SF,N,1,ERICAE,9
FC791240,6/3/2015,SF,N,1,STEACA,3
FC791240,6/3/2015,SF,N,1,ERIARG,1
FC791240,6/3/2015,SF,N,1,ARTARB,0
FC791240,6/3/2015,SF,N,1,POASEC,0
FC791240,6/3/2015,SF,N,4,BROTEC,0
FC791240,6/3/2015,SF,N,4,ERICAE,3
FC791240,6/3/2015,SF,N,4,STEACA,1
FC791240,6/3/2015,SF,N,4,ERIARG,0
FC791240,6/3/2015,SF,N,4,ARTARB,15
FC791240,6/3/2015,SF,N,4,POASEC,0
FC791240,6/3/2015,SF,N,6,BROTEC,0
FC791240,6/3/2015,SF,N,6,ERICAE,0
FC791240,6/3/2015,SF,N,6,STEACA,0
FC791240,6/3/2015,SF,N,6,ERIARG,0
FC791240,6/3/2015,SF,N,6,ARTARB,20
FC791240,6/3/2015,SF,N,6,POASEC,1
FC791240,6/3/2015,SF,N,12,BROTEC,0
FC791240,6/3/2015,SF,N,12,ERICAE,0
FC791240,6/3/2015,SF,N,12,STEACA,0
FC791240,6/3/2015,SF,N,12,ERIARG,0
FC791240,6/3/2015,SF,N,12,ARTARB,0
FC791240,6/3/2015,SF,N,12,POASEC,0
FC791240,6/3/2015,SF,N,16,BROTEC,0
FC791240,6/3/2015,SF,N,16,ERICAE,0
FC791240,6/3/2015,SF,N,16,STEACA,0
FC791240,6/3/2015,SF,N,16,ERIARG,0
FC791240,6/3/2015,SF,N,16,ARTARB,0
FC791240,6/3/2015,SF,N,16,POASEC,4
FC791240,6/3/2015,SF,E,2,POASEC,2
FC791240,6/3/2015,SF,E,2,STEACA,3
FC791240,6/3/2015,SF,E,2,ERICAE,4
FC791240,6/3/2015,SF,E,2,AREKIN,1
FC791240,6/3/2015,SF,E,2,ERIARG,1
FC791240,6/3/2015,SF,E,5,POASEC,1
FC791240,6/3/2015,SF,E,5,STEACA,2
FC791240,6/3/2015,SF,E,5,ERICAE,3
FC791240,6/3/2015,SF,E,5,AREKIN,1
FC791240,6/3/2015,SF,E,5,ERIARG,0
FC791240,6/3/2015,SF,E,8,POASEC,1
FC791240,6/3/2015,SF,E,8,STEACA,1
FC791240,6/3/2015,SF,E,8,ERICAE,2
FC791240,6/3/2015,SF,E,8,AREKIN,1
FC791240,6/3/2015,SF,E,8,ERIARG,0
FC791240,6/3/2015,SF,E,9,POASEC,1
FC791240,6/3/2015,SF,E,9,STEACA,0
FC791240,6/3/2015,SF,E,9,ERICAE,0
FC791240,6/3/2015,SF,E,9,AREKIN,0
FC791240,6/3/2015,SF,E,9,ERIARG,0
FC791240,6/3/2015,SF,E,13,POASEC,2
FC791240,6/3/2015,SF,E,13,STEACA,0
FC791240,6/3/2015,SF,E,13,ERICAE,0
FC791240,6/3/2015,SF,E,13,AREKIN,0
FC791240,6/3/2015,SF,E,13,ERIARG,0
FC791240,6/3/2015,SF,E,8,ARTARB,2
FC791240,6/3/2015,SF,S,5,POASEC,7
FC791240,6/3/2015,SF,S,5,ERICAE,1
FC791240,6/3/2015,SF,S,5,STEACA,0
FC791240,6/3/2015,SF,S,5,ARTARB,0
FC791240,6/3/2015,SF,S,5,ERIARG,0
FC791240,6/3/2015,SF,S,5,AREKIN,0
FC791240,6/3/2015,SF,S,7,POASEC,0
FC791240,6/3/2015,SF,S,7,ERICAE,1
FC791240,6/3/2015,SF,S,7,STEACA,1
FC791240,6/3/2015,SF,S,7,ARTARB,3
FC791240,6/3/2015,SF,S,7,ERIARG,0
FC791240,6/3/2015,SF,S,7,AREKIN,0
FC791240,6/3/2015,SF,S,12,POASEC,1
FC791240,6/3/2015,SF,S,12,ERICAE,6
FC791240,6/3/2015,SF,S,12,STEACA,3
FC791240,6/3/2015,SF,S,12,ARTARB,3
FC791240,6/3/2015,SF,S,12,ERIARG,1
FC791240,6/3/2015,SF,S,12,AREKIN,1
FC791240,6/3/2015,SF,S,13,POASEC,2
FC791240,6/3/2015,SF,S,13,ERICAE,3
FC791240,6/3/2015,SF,S,13,STEACA,3
FC791240,6/3/2015,SF,S,13,ARTARB,0
FC791240,6/3/2015,SF,S,13,ERIARG,0
FC791240,6/3/2015,SF,S,13,AREKIN,1
FC791240,6/3/2015,SF,S,15,POASEC,1
FC791240,6/3/2015,SF,S,15,ERICAE,1
FC791240,6/3/2015,SF,S,15,STEACA,6
FC791240,6/3/2015,SF,S,15,ARTARB,5
FC791240,6/3/2015,SF,S,15,ERIARG,0
FC791240,6/3/2015,SF,S,15,AREKIN,1
FC791240,6/3/2015,SF,W,2,ERICAE,6
FC791240,6/3/2015,SF,W,2,POASEC,1
FC791240,6/3/2015,SF,W,2,AREKIN,0
FC791240,6/3/2015,SF,W,2,ARTARB,0
FC791240,6/3/2015,SF,W,2,PACMUL,0
FC791240,6/3/2015,SF,W,3,ERICAE,4
FC791240,6/3/2015,SF,W,3,POASEC,0
FC791240,6/3/2015,SF,W,3,AREKIN,1
FC791240,6/3/2015,SF,W,3,ARTARB,1
FC791240,6/3/2015,SF,W,3,PACMUL,1
FC791240,6/3/2015,SF,W,11,ERICAE,4
FC791240,6/3/2015,SF,W,11,POASEC,1
FC791240,6/3/2015,SF,W,11,AREKIN,0
FC791240,6/3/2015,SF,W,11,ARTARB,2
FC791240,6/3/2015,SF,W,11,PACMUL,0
FC791240,6/3/2015,SF,W,15,ERICAE,0
FC791240,6/3/2015,SF,W,15,POASEC,3
FC791240,6/3/2015,SF,W,15,AREKIN,0
FC791240,6/3/2015,SF,W,15,ARTARB,30
FC791240,6/3/2015,SF,W,15,PACMUL,1
FC791240,6/3/2015,SF,W,16,ERICAE,0
FC791240,6/3/2015,SF,W,16,POASEC,2
FC791240,6/3/2015,SF,W,16,AREKIN,0
FC791240,6/3/2015,SF,W,16,ARTARB,35
FC791240,6/3/2015,SF,W,16,PACMUL,0
FC791360,6/4/2015,SF,N,6,POASEC,6
FC791360,6/4/2015,SF,N,6,ELYELY,3
FC791360,6/4/2015,SF,N,6,ERICAE,2
FC791360,6/4/2015,SF,N,6,AREKIN,0
FC791360,6/4/2015,SF,N,6,PETPUM,0
FC791360,6/4/2015,SF,N,10,POASEC,3
FC791360,6/4/2015,SF,N,10,ELYELY,0
FC791360,6/4/2015,SF,N,10,ERICAE,4
FC791360,6/4/2015,SF,N,10,AREKIN,0
FC791360,6/4/2015,SF,N,10,PETPUM,0
FC791360,6/4/2015,SF,N,13,POASEC,6
FC791360,6/4/2015,SF,N,13,ELYELY,0
FC791360,6/4/2015,SF,N,13,ERICAE,0
FC791360,6/4/2015,SF,N,13,AREKIN,1
FC791360,6/4/2015,SF,N,13,PETPUM,0
FC791360,6/4/2015,SF,N,14,POASEC,3
FC791360,6/4/2015,SF,N,14,ELYELY,0
FC791360,6/4/2015,SF,N,14,ERICAE,0
FC791360,6/4/2015,SF,N,14,AREKIN,0
FC791360,6/4/2015,SF,N,14,PETPUM,2
FC791360,6/4/2015,SF,N,16,POASEC,2
FC791360,6/4/2015,SF,N,16,ELYELY,0
FC791360,6/4/2015,SF,N,16,ERICAE,0
FC791360,6/4/2015,SF,N,16,AREKIN,0
FC791360,6/4/2015,SF,N,16,PETPUM,0
FC791360,6/4/2015,SF,E,1,PETPUM,3
FC791360,6/4/2015,SF,E,1,POASEC,2
FC791360,6/4/2015,SF,E,1,ERICAE,0
FC791360,6/4/2015,SF,E,5,PETPUM,0
FC791360,6/4/2015,SF,E,5,POASEC,1
FC791360,6/4/2015,SF,E,5,ERICAE,0
FC791360,6/4/2015,SF,E,6,PETPUM,3
FC791360,6/4/2015,SF,E,6,POASEC,2
FC791360,6/4/2015,SF,E,6,ERICAE,3
FC791360,6/4/2015,SF,E,9,PETPUM,3
FC791360,6/4/2015,SF,E,9,POASEC,2
FC791360,6/4/2015,SF,E,9,ERICAE,3
FC791360,6/4/2015,SF,E,12,PETPUM,3
FC791360,6/4/2015,SF,E,12,POASEC,2
FC791360,6/4/2015,SF,E,12,ERICAE,1
FC791360,6/4/2015,SF,S,6,POASEC,2
FC791360,6/4/2015,SF,S,6,ERICAE,2
FC791360,6/4/2015,SF,S,6,ESCVIV,1
FC791360,6/4/2015,SF,S,6,ARTARB,0
FC791360,6/4/2015,SF,S,6,PETPUM,0
FC791360,6/4/2015,SF,S,7,POASEC,2
FC791360,6/4/2015,SF,S,7,ERICAE,3
FC791360,6/4/2015,SF,S,7,ESCVIV,0
FC791360,6/4/2015,SF,S,7,ARTARB,1
FC791360,6/4/2015,SF,S,7,PETPUM,1
FC791360,6/4/2015,SF,S,8,POASEC,2
FC791360,6/4/2015,SF,S,8,ERICAE,0
FC791360,6/4/2015,SF,S,8,ESCVIV,0
FC791360,6/4/2015,SF,S,8,ARTARB,0
FC791360,6/4/2015,SF,S,8,PETPUM,0
FC791360,6/4/2015,SF,S,14,POASEC,1
FC791360,6/4/2015,SF,S,14,ERICAE,3
FC791360,6/4/2015,SF,S,14,ESCVIV,0
FC791360,6/4/2015,SF,S,14,ARTARB,0
FC791360,6/4/2015,SF,S,14,PETPUM,0
FC791360,6/4/2015,SF,S,15,POASEC,2
FC791360,6/4/2015,SF,S,15,ERICAE,1
FC791360,6/4/2015,SF,S,15,ESCVIV,2
FC791360,6/4/2015,SF,S,15,ARTARB,0
FC791360,6/4/2015,SF,S,15,PETPUM,0
FC791360,6/4/2015,SF,W,2,POASEC,1
FC791360,6/4/2015,SF,W,2,ERICAE,3
FC791360,6/4/2015,SF,W,2,ESCVIV,0
FC791360,6/4/2015,SF,W,2,PETPUM,0
FC791360,6/4/2015,SF,W,4,POASEC,1
FC791360,6/4/2015,SF,W,4,ERICAE,2
FC791360,6/4/2015,SF,W,4,ESCVIV,1
FC791360,6/4/2015,SF,W,4,PETPUM,0
FC791360,6/4/2015,SF,W,9,POASEC,2
FC791360,6/4/2015,SF,W,9,ERICAE,2
FC791360,6/4/2015,SF,W,9,ESCVIV,0
FC791360,6/4/2015,SF,W,9,PETPUM,0
FC791360,6/4/2015,SF,W,10,POASEC,1
FC791360,6/4/2015,SF,W,10,ERICAE,0
FC791360,6/4/2015,SF,W,10,ESCVIV,0
FC791360,6/4/2015,SF,W,10,PETPUM,0
FC791360,6/4/2015,SF,W,11,POASEC,1
FC791360,6/4/2015,SF,W,11,ERICAE,2
FC791360,6/4/2015,SF,W,11,ESCVIV,0
FC791360,6/4/2015,SF,W,11,PETPUM,1
FC791,6/3/2015,SF,N,2,ARTARB,6
FC791,6/3/2015,SF,N,2,POASEC,0
FC791,6/3/2015,SF,N,2,ERICAE,0
FC791,6/3/2015,SF,N,3,ARTARB,30
FC791,6/3/2015,SF,N,3,POASEC,2
FC791,6/3/2015,SF,N,3,ERICAE,2
FC791,6/3/2015,SF,N,5,ARTARB,0
FC791,6/3/2015,SF,N,5,POASEC,2
FC791,6/3/2015,SF,N,5,ERICAE,0
FC791,6/3/2015,SF,N,9,ARTARB,0
FC791,6/3/2015,SF,N,9,POASEC,0
FC791,6/3/2015,SF,N,9,ERICAE,0
FC791,6/3/2015,SF,N,11,ARTARB,0
FC791,6/3/2015,SF,N,11,POASEC,0
FC791,6/3/2015,SF,N,11,ERICAE,0
FC791,6/3/2015,SF,E,2,POASEC,1
FC791,6/3/2015,SF,E,2,ARTARB,20
FC791,6/3/2015,SF,E,2,ERICAE,3
FC791,6/3/2015,SF,E,3,POASEC,1
FC791,6/3/2015,SF,E,3,ARTARB,3
FC791,6/3/2015,SF,E,3,ERICAE,5
FC791,6/3/2015,SF,E,5,POASEC,3
FC791,6/3/2015,SF,E,5,ARTARB,13
FC791,6/3/2015,SF,E,5,ERICAE,0
FC791,6/3/2015,SF,E,8,POASEC,1
FC791,6/3/2015,SF,E,8,ARTARB,15
FC791,6/3/2015,SF,E,8,ERICAE,0
FC791,6/3/2015,SF,E,11,POASEC,1
FC791,6/3/2015,SF,E,11,ARTARB,0
FC791,6/3/2015,SF,E,11,ERICAE,0
FC791,6/3/2015,SF,S,6,POASEC,0
FC791,6/3/2015,SF,S,6,ARTARB,0
FC791,6/3/2015,SF,S,7,POASEC,0
FC791,6/3/2015,SF,S,7,ARTARB,0
FC791,6/3/2015,SF,S,11,POASEC,1
FC791,6/3/2015,SF,S,11,ARTARB,0
FC791,6/3/2015,SF,S,13,POASEC,0
FC791,6/3/2015,SF,S,13,ARTARB,10
FC791,6/3/2015,SF,S,16,POASEC,2
FC791,6/3/2015,SF,S,16,ARTARB,0
FC791,6/3/2015,SF,W,3,ARTARB,8
FC791,6/3/2015,SF,W,3,POASEC,1
FC791,6/3/2015,SF,W,3,ERICAE,0
FC791,6/3/2015,SF,W,5,ARTARB,0
FC791,6/3/2015,SF,W,5,POASEC,0
FC791,6/3/2015,SF,W,5,ERICAE,0
FC791,6/3/2015,SF,W,11,ARTARB,7
FC791,6/3/2015,SF,W,11,POASEC,3
FC791,6/3/2015,SF,W,11,ERICAE,0
FC791,6/3/2015,SF,W,13,ARTARB,0
FC791,6/3/2015,SF,W,13,POASEC,0
FC791,6/3/2015,SF,W,13,ERICAE,0
FC791,6/3/2015,SF,W,16,ARTARB,0
FC791,6/3/2015,SF,W,16,POASEC,8
FC791,6/3/2015,SF,W,16,ERICAE,20
DES998360,6/9/2015,SF,N,2,POASEC,30
DES998360,6/9/2015,SF,N,2,PHLHOO,1
DES998360,6/9/2015,SF,N,2,AREKIN,15
DES998360,6/9/2015,SF,N,2,TRIAND,2
DES998360,6/9/2015,SF,N,2,BROTEC,1
DES998360,6/9/2015,SF,N,2,ARTTRIV,5
DES998360,6/9/2015,SF,N,2,ERIAPH,0
DES998360,6/9/2015,SF,N,2,DESPIN,0
DES998360,6/9/2015,SF,N,2,CRYCIN,0
DES998360,6/9/2015,SF,N,5,POASEC,20
DES998360,6/9/2015,SF,N,5,PHLHOO,5
DES998360,6/9/2015,SF,N,5,AREKIN,8
DES998360,6/9/2015,SF,N,5,TRIAND,0
DES998360,6/9/2015,SF,N,5,BROTEC,0
DES998360,6/9/2015,SF,N,5,ARTTRIV,0
DES998360,6/9/2015,SF,N,5,ERIAPH,0
DES998360,6/9/2015,SF,N,5,DESPIN,0
DES998360,6/9/2015,SF,N,5,CRYCIN,0
DES998360,6/9/2015,SF,N,11,POASEC,18
DES998360,6/9/2015,SF,N,11,PHLHOO,8
DES998360,6/9/2015,SF,N,11,AREKIN,2
DES998360,6/9/2015,SF,N,11,TRIAND,2
DES998360,6/9/2015,SF,N,11,BROTEC,0
DES998360,6/9/2015,SF,N,11,ARTTRIV,0
DES998360,6/9/2015,SF,N,11,ERIAPH,0
DES998360,6/9/2015,SF,N,11,DESPIN,0
DES998360,6/9/2015,SF,N,11,CRYCIN,0
DES998360,6/9/2015,SF,N,13,POASEC,12
DES998360,6/9/2015,SF,N,13,PHLHOO,2
DES998360,6/9/2015,SF,N,13,AREKIN,8
DES998360,6/9/2015,SF,N,13,TRIAND,2
DES998360,6/9/2015,SF,N,13,BROTEC,0
DES998360,6/9/2015,SF,N,13,ARTTRIV,0
DES998360,6/9/2015,SF,N,13,ERIAPH,0
DES998360,6/9/2015,SF,N,13,DESPIN,0
DES998360,6/9/2015,SF,N,13,CRYCIN,0
DES998360,6/9/2015,SF,N,15,POASEC,13
DES998360,6/9/2015,SF,N,15,PHLHOO,0
DES998360,6/9/2015,SF,N,15,AREKIN,0
DES998360,6/9/2015,SF,N,15,TRIAND,0
DES998360,6/9/2015,SF,N,15,BROTEC,0
DES998360,6/9/2015,SF,N,15,ARTTRIV,0
DES998360,6/9/2015,SF,N,15,ERIAPH,0
DES998360,6/9/2015,SF,N,15,DESPIN,1
DES998360,6/9/2015,SF,N,15,CRYCIN,1
DES998360,6/9/2015,SF,E,2,POASEC,15
DES998360,6/9/2015,SF,E,2,PHLHOO,8
DES998360,6/9/2015,SF,E,2,AREKIN,5
DES998360,6/9/2015,SF,E,2,TRIAND,2
DES998360,6/9/2015,SF,E,2,RIBCER,20
DES998360,6/9/2015,SF,E,2,ERIAPH,0
DES998360,6/9/2015,SF,E,6,POASEC,9
DES998360,6/9/2015,SF,E,6,PHLHOO,4
DES998360,6/9/2015,SF,E,6,AREKIN,5
DES998360,6/9/2015,SF,E,6,TRIAND,0
DES998360,6/9/2015,SF,E,6,RIBCER,0
DES998360,6/9/2015,SF,E,6,ERIAPH,2
DES998360,6/9/2015,SF,E,9,POASEC,7
DES998360,6/9/2015,SF,E,9,PHLHOO,3
DES998360,6/9/2015,SF,E,9,AREKIN,12
DES998360,6/9/2015,SF,E,9,TRIAND,0
DES998360,6/9/2015,SF,E,9,RIBCER,0
DES998360,6/9/2015,SF,E,9,ERIAPH,3
DES998360,6/9/2015,SF,E,10,POASEC,6
DES998360,6/9/2015,SF,E,10,PHLHOO,0
DES998360,6/9/2015,SF,E,10,AREKIN,13
DES998360,6/9/2015,SF,E,10,TRIAND,1
DES998360,6/9/2015,SF,E,10,RIBCER,0
DES998360,6/9/2015,SF,E,10,ERIAPH,1
DES998360,6/9/2015,SF,E,11,POASEC,7
DES998360,6/9/2015,SF,E,11,PHLHOO,2
DES998360,6/9/2015,SF,E,11,AREKIN,6
DES998360,6/9/2015,SF,E,11,TRIAND,1
DES998360,6/9/2015,SF,E,11,RIBCER,0
DES998360,6/9/2015,SF,E,11,ERIAPH,0
DES998360,6/9/2015,SF,S,2,POASEC,70
DES998360,6/9/2015,SF,S,2,TRIAND,2
DES998360,6/9/2015,SF,S,2,AREKIN,3
DES998360,6/9/2015,SF,S,2,PHLHOO,2
DES998360,6/9/2015,SF,S,2,EPHVIR,0
DES998360,6/9/2015,SF,S,2,COLPAR,1
DES998360,6/9/2015,SF,S,2,DESPIN,0
DES998360,6/9/2015,SF,S,2,BROTEC,0
DES998360,6/9/2015,SF,S,2,CRYCIN,0
DES998360,6/9/2015,SF,S,2,RIBCER,0
DES998360,6/9/2015,SF,S,3,POASEC,30
DES998360,6/9/2015,SF,S,3,TRIAND,5
DES998360,6/9/2015,SF,S,3,AREKIN,6
DES998360,6/9/2015,SF,S,3,PHLHOO,1
DES998360,6/9/2015,SF,S,3,EPHVIR,0
DES998360,6/9/2015,SF,S,3,COLPAR,3
DES998360,6/9/2015,SF,S,3,DESPIN,0
DES998360,6/9/2015,SF,S,3,BROTEC,0
DES998360,6/9/2015,SF,S,3,CRYCIN,0
DES998360,6/9/2015,SF,S,3,RIBCER,0
DES998360,6/9/2015,SF,S,13,POASEC,4
DES998360,6/9/2015,SF,S,13,TRIAND,0
